Num,Hour,DateType
0,7,1
0,8,1
0,9,1
0,10,1
7,11,1
97,12,1
266,13,1
502,14,1
600,15,1
672,16,1
478,17,1
281,18,1
195,19,1
153,20,1
150,21,1
122,22,1
137,23,1
178,24,1
148,25,1
127,26,1
150,27,1
123,28,1
140,29,1
187,30,1
195,31,1
177,32,1
255,33,1
423,34,1
372,35,1
510,36,1
505,37,1
302,38,1
222,39,1
198,40,1
258,41,1
185,42,1
177,43,1
121,44,1
148,45,1
43,46,1
7,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
3,11,2
97,12,2
282,13,2
465,14,2
605,15,2
690,16,2
475,17,2
262,18,2
199,19,2
143,20,2
139,21,2
131,22,2
138,23,2
159,24,2
130,25,2
130,26,2
130,27,2
137,28,2
153,29,2
168,30,2
165,31,2
196,32,2
238,33,2
406,34,2
410,35,2
479,36,2
456,37,2
315,38,2
200,39,2
192,40,2
238,41,2
204,42,2
163,43,2
139,44,2
143,45,2
30,46,2
14,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
4,8,2
12,9,2
0,10,2
20,11,2
83,12,2
263,13,2
504,14,2
617,15,2
658,16,2
513,17,2
278,18,2
175,19,2
180,20,2
131,21,2
153,22,2
140,23,2
163,24,2
166,25,2
149,26,2
154,27,2
133,28,2
129,29,2
194,30,2
192,31,2
174,32,2
262,33,2
375,34,2
393,35,2
499,36,2
455,37,2
335,38,2
215,39,2
186,40,2
222,41,2
226,42,2
216,43,2
138,44,2
133,45,2
60,46,2
13,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
8,11,1
103,12,1
255,13,1
498,14,1
622,15,1
680,16,1
475,17,1
284,18,1
176,19,1
142,20,1
137,21,1
139,22,1
147,23,1
170,24,1
145,25,1
143,26,1
138,27,1
128,28,1
132,29,1
199,30,1
290,31,1
287,32,1
261,33,1
387,34,1
407,35,1
498,36,1
448,37,1
362,38,1
263,39,1
200,40,1
234,41,1
214,42,1
193,43,1
149,44,1
158,45,1
76,46,1
11,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
17,11,1
56,12,1
129,13,1
206,14,1
322,15,1
421,16,1
404,17,1
268,18,1
232,19,1
173,20,1
151,21,1
196,22,1
210,23,1
210,24,1
226,25,1
210,26,1
227,27,1
212,28,1
183,29,1
231,30,1
247,31,1
274,32,1
268,33,1
338,34,1
318,35,1
354,36,1
335,37,1
274,38,1
176,39,1
133,40,1
223,41,1
188,42,1
219,43,1
153,44,1
149,45,1
99,46,1
21,47,1
2,0,1
2,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
2,11,1
61,12,1
97,13,1
151,14,1
235,15,1
287,16,1
254,17,1
222,18,1
217,19,1
178,20,1
195,21,1
232,22,1
208,23,1
211,24,1
236,25,1
195,26,1
255,27,1
216,28,1
233,29,1
242,30,1
227,31,1
247,32,1
244,33,1
281,34,1
296,35,1
304,36,1
274,37,1
237,38,1
208,39,1
211,40,1
174,41,1
167,42,1
169,43,1
148,44,1
131,45,1
71,46,1
17,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
10,11,1
100,12,1
300,13,1
533,14,1
633,15,1
691,16,1
474,17,1
287,18,1
205,19,1
187,20,1
165,21,1
156,22,1
151,23,1
169,24,1
154,25,1
116,26,1
133,27,1
164,28,1
137,29,1
177,30,1
204,31,1
209,32,1
270,33,1
442,34,1
419,35,1
448,36,1
450,37,1
355,38,1
219,39,1
172,40,1
237,41,1
189,42,1
215,43,1
122,44,1
128,45,1
60,46,1
18,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
2,11,1
96,12,1
259,13,1
492,14,1
626,15,1
655,16,1
503,17,1
253,18,1
214,19,1
131,20,1
125,21,1
127,22,1
131,23,1
166,24,1
169,25,1
178,26,1
153,27,1
126,28,1
115,29,1
165,30,1
192,31,1
202,32,1
255,33,1
400,34,1
440,35,1
487,36,1
402,37,1
346,38,1
221,39,1
217,40,1
241,41,1
186,42,1
177,43,1
124,44,1
162,45,1
44,46,1
11,47,1
0,0,2
0,1,2
2,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
6,11,2
102,12,2
258,13,2
480,14,2
628,15,2
730,16,2
467,17,2
302,18,2
216,19,2
158,20,2
158,21,2
167,22,2
156,23,2
185,24,2
175,25,2
152,26,2
172,27,2
143,28,2
156,29,2
188,30,2
203,31,2
220,32,2
263,33,2
423,34,2
419,35,2
517,36,2
454,37,2
359,38,2
221,39,2
165,40,2
282,41,2
230,42,2
204,43,2
146,44,2
139,45,2
47,46,2
10,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
9,11,2
101,12,2
290,13,2
481,14,2
621,15,2
658,16,2
466,17,2
274,18,2
226,19,2
150,20,2
164,21,2
176,22,2
156,23,2
175,24,2
163,25,2
150,26,2
174,27,2
154,28,2
161,29,2
192,30,2
230,31,2
207,32,2
286,33,2
409,34,2
420,35,2
526,36,2
405,37,2
327,38,2
219,39,2
213,40,2
244,41,2
224,42,2
211,43,2
141,44,2
130,45,2
86,46,2
9,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
10,11,1
84,12,1
280,13,1
492,14,1
582,15,1
727,16,1
490,17,1
284,18,1
251,19,1
157,20,1
164,21,1
142,22,1
160,23,1
166,24,1
173,25,1
158,26,1
174,27,1
155,28,1
176,29,1
257,30,1
294,31,1
239,32,1
314,33,1
445,34,1
423,35,1
503,36,1
405,37,1
350,38,1
225,39,1
215,40,1
282,41,1
228,42,1
223,43,1
142,44,1
192,45,1
70,46,1
34,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
9,11,1
62,12,1
114,13,1
187,14,1
283,15,1
441,16,1
384,17,1
263,18,1
242,19,1
202,20,1
208,21,1
203,22,1
160,23,1
201,24,1
207,25,1
228,26,1
245,27,1
218,28,1
193,29,1
209,30,1
194,31,1
215,32,1
246,33,1
294,34,1
250,35,1
429,36,1
283,37,1
230,38,1
177,39,1
212,40,1
211,41,1
173,42,1
185,43,1
137,44,1
148,45,1
78,46,1
14,47,1
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
7,11,1
54,12,1
100,13,1
145,14,1
215,15,1
315,16,1
280,17,1
215,18,1
234,19,1
225,20,1
188,21,1
231,22,1
197,23,1
239,24,1
261,25,1
250,26,1
240,27,1
218,28,1
195,29,1
229,30,1
258,31,1
262,32,1
264,33,1
307,34,1
292,35,1
304,36,1
292,37,1
243,38,1
184,39,1
164,40,1
186,41,1
180,42,1
158,43,1
154,44,1
122,45,1
59,46,1
15,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
7,11,1
117,12,1
281,13,1
507,14,1
618,15,1
716,16,1
472,17,1
310,18,1
190,19,1
197,20,1
149,21,1
156,22,1
198,23,1
181,24,1
155,25,1
139,26,1
166,27,1
164,28,1
147,29,1
174,30,1
219,31,1
189,32,1
272,33,1
498,34,1
428,35,1
524,36,1
499,37,1
313,38,1
242,39,1
201,40,1
216,41,1
214,42,1
147,43,1
155,44,1
153,45,1
58,46,1
19,47,1
5,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,10,1
4,11,1
96,12,1
280,13,1
485,14,1
602,15,1
671,16,1
469,17,1
290,18,1
180,19,1
182,20,1
196,21,1
192,22,1
216,23,1
237,24,1
198,25,1
174,26,1
183,27,1
157,28,1
157,29,1
299,30,1
312,31,1
236,32,1
224,33,1
301,34,1
388,35,1
497,36,1
464,37,1
354,38,1
251,39,1
206,40,1
244,41,1
253,42,1
187,43,1
132,44,1
146,45,1
53,46,1
15,47,1
3,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
11,11,2
83,12,2
224,13,2
330,14,2
576,15,2
686,16,2
525,17,2
273,18,2
230,19,2
214,20,2
179,21,2
162,22,2
163,23,2
198,24,2
173,25,2
169,26,2
143,27,2
158,28,2
199,29,2
212,30,2
226,31,2
216,32,2
244,33,2
280,34,2
340,35,2
480,36,2
475,37,2
313,38,2
238,39,2
223,40,2
204,41,2
234,42,2
183,43,2
129,44,2
139,45,2
77,46,2
17,47,2
3,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
11,11,2
83,12,2
224,13,2
330,14,2
576,15,2
686,16,2
525,17,2
273,18,2
230,19,2
214,20,2
179,21,2
162,22,2
163,23,2
198,24,2
173,25,2
169,26,2
143,27,2
158,28,2
199,29,2
212,30,2
226,31,2
216,32,2
244,33,2
280,34,2
340,35,2
480,36,2
475,37,2
313,38,2
238,39,2
223,40,2
204,41,2
234,42,2
183,43,2
129,44,2
139,45,2
77,46,2
17,47,2
4,0,1
1,1,1
0,2,1
1,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
15,11,1
70,12,1
186,13,1
339,14,1
524,15,1
620,16,1
505,17,1
271,18,1
197,19,1
197,20,1
177,21,1
181,22,1
169,23,1
205,24,1
164,25,1
165,26,1
149,27,1
177,28,1
164,29,1
184,30,1
178,31,1
224,32,1
237,33,1
315,34,1
356,35,1
397,36,1
402,37,1
288,38,1
225,39,1
185,40,1
202,41,1
266,42,1
183,43,1
156,44,1
179,45,1
93,46,1
29,47,1
