Num,Hour,DateType
1094,29,1
955,30,1
926,31,1
1108,32,1
1173,33,1
1363,34,1
1951,35,1
2337,36,1
1957,37,1
1518,38,1
1195,39,1
1033,40,1
874,41,1
783,42,1
745,43,1
643,44,1
342,45,1
226,46,1
73,47,1
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
1,8,1
0,9,1
1,10,1
124,11,1
446,12,1
1067,13,1
2267,14,1
2518,15,1
2667,16,1
2364,17,1
1583,18,1
1315,19,1
1154,20,1
912,21,1
939,22,1
1101,23,1
1074,24,1
973,25,1
1113,26,1
1022,27,1
1023,28,1
1216,29,1
966,30,1
1060,31,1
1308,32,1
1293,33,1
1405,34,1
2070,35,1
2364,36,1
2079,37,1
1676,38,1
1155,39,1
1024,40,1
900,41,1
827,42,1
817,43,1
740,44,1
354,45,1
263,46,1
84,47,1
3,0,2
4,1,2
2,2,2
0,3,2
0,4,2
1,5,2
0,6,2
0,7,2
4,8,2
0,9,2
1,10,2
118,11,2
431,12,2
1069,13,2
2125,14,2
2672,15,2
2585,16,2
2269,17,2
1427,18,2
1365,19,2
1077,20,2
859,21,2
914,22,2
953,23,2
1067,24,2
1043,25,2
1140,26,2
1098,27,2
937,28,2
1140,29,2
991,30,2
971,31,2
1214,32,2
1223,33,2
1378,34,2
1975,35,2
2414,36,2
2069,37,2
1608,38,2
1080,39,2
1064,40,2
886,41,2
796,42,2
772,43,2
757,44,2
329,45,2
271,46,2
93,47,2
1,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
3,10,2
139,11,2
365,12,2
1060,13,2
2218,14,2
2576,15,2
2546,16,2
2219,17,2
1467,18,2
1264,19,2
1104,20,2
910,21,2
942,22,2
1064,23,2
1128,24,2
1124,25,2
1215,26,2
1019,27,2
931,28,2
1089,29,2
1005,30,2
987,31,2
1207,32,2
1292,33,2
1391,34,2
1968,35,2
2400,36,2
1946,37,2
1541,38,2
1069,39,2
1175,40,2
866,41,2
880,42,2
759,43,2
794,44,2
345,45,2
248,46,2
88,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,10,1
122,11,1
359,12,1
1008,13,1
2004,14,1
2522,15,1
2544,16,1
2237,17,1
1358,18,1
1193,19,1
1123,20,1
948,21,1
900,22,1
1098,23,1
1055,24,1
1130,25,1
1262,26,1
1073,27,1
1104,28,1
1652,29,1
1210,30,1
1095,31,1
1468,32,1
1565,33,1
1616,34,1
2097,35,1
2433,36,1
2084,37,1
1727,38,1
1238,39,1
1251,40,1
1028,41,1
926,42,1
880,43,1
896,44,1
443,45,1
335,46,1
140,47,1
5,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
112,11,1
269,12,1
551,13,1
1012,14,1
1406,15,1
1581,16,1
1513,17,1
1200,18,1
1271,19,1
1255,20,1
1223,21,1
1210,22,1
1239,23,1
1113,24,1
1303,25,1
1283,26,1
1398,27,1
1302,28,1
1254,29,1
1208,30,1
1370,31,1
1344,32,1
1640,33,1
1544,34,1
1627,35,1
1583,36,1
1372,37,1
1248,38,1
1051,39,1
900,40,1
936,41,1
1060,42,1
773,43,1
752,44,1
470,45,1
287,46,1
105,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
2,10,1
111,11,1
219,12,1
512,13,1
776,14,1
1014,15,1
1117,16,1
1267,17,1
1123,18,1
1327,19,1
1218,20,1
1262,21,1
1286,22,1
1211,23,1
1280,24,1
1348,25,1
1387,26,1
1476,27,1
1457,28,1
1536,29,1
1511,30,1
1576,31,1
1730,32,1
1642,33,1
1667,34,1
1457,35,1
1366,36,1
1361,37,1
1262,38,1
1116,39,1
989,40,1
986,41,1
922,42,1
709,43,1
677,44,1
489,45,1
228,46,1
73,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
1,9,1
1,10,1
165,11,1
494,12,1
1275,13,1
2564,14,1
2927,15,1
2753,16,1
2411,17,1
1565,18,1
1348,19,1
1274,20,1
1008,21,1
1108,22,1
1112,23,1
1115,24,1
1125,25,1
1267,26,1
1099,27,1
1009,28,1
1355,29,1
1028,30,1
1023,31,1
1316,32,1
1362,33,1
1540,34,1
2129,35,1
2297,36,1
2065,37,1
1610,38,1
1201,39,1
1082,40,1
867,41,1
813,42,1
720,43,1
733,44,1
323,45,1
227,46,1
90,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,10,1
140,11,1
384,12,1
1088,13,1
2151,14,1
2597,15,1
2569,16,1
2362,17,1
1476,18,1
1396,19,1
1125,20,1
899,21,1
911,22,1
1094,23,1
969,24,1
1012,25,1
1182,26,1
917,27,1
902,28,1
1085,29,1
938,30,1
968,31,1
1230,32,1
1275,33,1
1460,34,1
1913,35,1
2199,36,1
2075,37,1
1498,38,1
1193,39,1
973,40,1
829,41,1
783,42,1
762,43,1
699,44,1
328,45,1
259,46,1
110,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
127,11,2
429,12,2
1088,13,2
2141,14,2
2637,15,2
2580,16,2
2123,17,2
1467,18,2
1338,19,2
1050,20,2
977,21,2
1041,22,2
1070,23,2
1028,24,2
1130,25,2
1215,26,2
1133,27,2
1045,28,2
1046,29,2
1195,30,2
979,31,2
1304,32,2
1365,33,2
1529,34,2
2107,35,2
2326,36,2
2093,37,2
1536,38,2
1158,39,2
1033,40,2
926,41,2
852,42,2
784,43,2
774,44,2
388,45,2
259,46,2
118,47,2
1,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
1,10,2
118,11,2
392,12,2
1076,13,2
2126,14,2
2785,15,2
2645,16,2
2286,17,2
1438,18,2
1512,19,2
1214,20,2
1014,21,2
1039,22,2
1083,23,2
1096,24,2
1093,25,2
1212,26,2
1079,27,2
1102,28,2
1241,29,2
1122,30,2
1100,31,2
1367,32,2
1348,33,2
1520,34,2
2115,35,2
2289,36,2
1993,37,2
1635,38,2
1234,39,2
1133,40,2
999,41,2
898,42,2
934,43,2
782,44,2
416,45,2
258,46,2
105,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
2,10,1
139,11,1
413,12,1
1100,13,1
2163,14,1
2743,15,1
2571,16,1
2283,17,1
1515,18,1
1370,19,1
1251,20,1
1034,21,1
1195,22,1
1230,23,1
1087,24,1
1197,25,1
1308,26,1
1187,27,1
1190,28,1
1352,29,1
1239,30,1
1276,31,1
1642,32,1
1562,33,1
1706,34,1
2175,35,1
2513,36,1
2105,37,1
1799,38,1
1420,39,1
1371,40,1
1086,41,1
1080,42,1
1023,43,1
955,44,1
475,45,1
376,46,1
185,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
2,6,1
0,7,1
0,8,1
0,9,1
0,10,1
100,11,1
270,12,1
548,13,1
1022,14,1
1478,15,1
1721,16,1
1586,17,1
1389,18,1
1382,19,1
1341,20,1
1325,21,1
1167,22,1
1198,23,1
1298,24,1
1361,25,1
1375,26,1
1376,27,1
1437,28,1
1299,29,1
1208,30,1
1348,31,1
1478,32,1
1490,33,1
1555,34,1
1618,35,1
1457,36,1
1456,37,1
1282,38,1
1061,39,1
932,40,1
1023,41,1
1058,42,1
885,43,1
756,44,1
487,45,1
345,46,1
122,47,1
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
2,9,1
0,10,1
96,11,1
269,12,1
471,13,1
800,14,1
1031,15,1
1245,16,1
1381,17,1
1367,18,1
1331,19,1
1401,20,1
1348,21,1
1182,22,1
1212,23,1
1283,24,1
1366,25,1
1414,26,1
1477,27,1
1382,28,1
1474,29,1
1307,30,1
1545,31,1
1597,32,1
1688,33,1
1512,34,1
1397,35,1
1553,36,1
1360,37,1
1127,38,1
1101,39,1
980,40,1
968,41,1
966,42,1
687,43,1
738,44,1
422,45,1
211,46,1
85,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,10,1
209,11,1
517,12,1
1195,13,1
2564,14,1
2943,15,1
2854,16,1
2395,17,1
1555,18,1
1457,19,1
1294,20,1
1194,21,1
977,22,1
1122,23,1
1156,24,1
1207,25,1
1168,26,1
1259,27,1
1096,28,1
1184,29,1
1099,30,1
1334,31,1
1249,32,1
1417,33,1
1667,34,1
1978,35,1
2156,36,1
2091,37,1
1768,38,1
1249,39,1
895,40,1
1168,41,1
870,42,1
818,43,1
704,44,1
479,45,1
218,46,1
134,47,1
6,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
167,11,1
490,12,1
1163,13,1
2172,14,1
2747,15,1
2748,16,1
2270,17,1
1569,18,1
1471,19,1
1390,20,1
1181,21,1
1105,22,1
1160,23,1
1291,24,1
1206,25,1
1156,26,1
1258,27,1
1201,28,1
1176,29,1
1163,30,1
1289,31,1
1380,32,1
1462,33,1
1661,34,1
1877,35,1
2211,36,1
1986,37,1
1771,38,1
1209,39,1
942,40,1
1250,41,1
810,42,1
846,43,1
805,44,1
424,45,1
266,46,1
164,47,1
10,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
231,11,2
498,12,2
1161,13,2
2267,14,2
2681,15,2
2626,16,2
2240,17,2
1679,18,2
1541,19,2
1420,20,2
1307,21,2
1204,22,2
1184,23,2
1200,24,2
1271,25,2
1248,26,2
1286,27,2
1269,28,2
1177,29,2
1281,30,2
1302,31,2
1385,32,2
1485,33,2
1756,34,2
1959,35,2
2172,36,2
2146,37,2
1769,38,2
1300,39,2
975,40,2
1186,41,2
925,42,2
950,43,2
832,44,2
499,45,2
239,46,2
136,47,2
10,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
231,11,2
498,12,2
1161,13,2
2267,14,2
2681,15,2
2626,16,2
2240,17,2
1679,18,2
1541,19,2
1420,20,2
1307,21,2
1204,22,2
1184,23,2
1200,24,2
1271,25,2
1248,26,2
1286,27,2
1269,28,2
1177,29,2
1281,30,2
1302,31,2
1385,32,2
1485,33,2
1756,34,2
1959,35,2
2172,36,2
2146,37,2
1769,38,2
1300,39,2
975,40,2
1186,41,2
925,42,2
950,43,2
832,44,2
499,45,2
239,46,2
136,47,2
19,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
173,11,1
484,12,1
1188,13,1
2233,14,1
2803,15,1
2475,16,1
2158,17,1
1635,18,1
1620,19,1
1270,20,1
1210,21,1
1211,22,1
1168,23,1
1281,24,1
1328,25,1
1292,26,1
1247,27,1
1233,28,1
1223,29,1
1286,30,1
1389,31,1
1427,32,1
1559,33,1
1744,34,1
1812,35,1
2264,36,1
1938,37,1
1782,38,1
1321,39,1
1027,40,1
1201,41,1
1081,42,1
984,43,1
887,44,1
566,45,1
363,46,1
267,47,1
