Num,Hour,DateType
0,7,1
0,8,1
0,9,1
0,10,1
32,11,1
108,12,1
279,13,1
478,14,1
587,15,1
812,16,1
619,17,1
329,18,1
224,19,1
191,20,1
187,21,1
166,22,1
217,23,1
206,24,1
269,25,1
256,26,1
195,27,1
187,28,1
225,29,1
227,30,1
226,31,1
289,32,1
372,33,1
419,34,1
640,35,1
687,36,1
648,37,1
456,38,1
388,39,1
319,40,1
313,41,1
326,42,1
240,43,1
180,44,1
114,45,1
57,46,1
0,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
19,11,2
110,12,2
292,13,2
449,14,2
625,15,2
811,16,2
616,17,2
310,18,2
231,19,2
205,20,2
188,21,2
202,22,2
218,23,2
241,24,2
272,25,2
254,26,2
236,27,2
248,28,2
233,29,2
211,30,2
267,31,2
296,32,2
348,33,2
420,34,2
595,35,2
724,36,2
601,37,2
423,38,2
422,39,2
403,40,2
325,41,2
345,42,2
283,43,2
185,44,2
128,45,2
67,46,2
0,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
19,11,2
117,12,2
300,13,2
450,14,2
640,15,2
882,16,2
643,17,2
295,18,2
241,19,2
213,20,2
237,21,2
263,22,2
235,23,2
294,24,2
296,25,2
275,26,2
215,27,2
246,28,2
389,29,2
258,30,2
278,31,2
256,32,2
369,33,2
379,34,2
598,35,2
645,36,2
594,37,2
439,38,2
357,39,2
326,40,2
379,41,2
278,42,2
274,43,2
190,44,2
131,45,2
62,46,2
6,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
25,11,1
102,12,1
290,13,1
428,14,1
613,15,1
786,16,1
598,17,1
369,18,1
231,19,1
197,20,1
179,21,1
196,22,1
218,23,1
261,24,1
325,25,1
257,26,1
279,27,1
259,28,1
223,29,1
291,30,1
309,31,1
355,32,1
442,33,1
451,34,1
610,35,1
641,36,1
657,37,1
524,38,1
450,39,1
409,40,1
329,41,1
331,42,1
320,43,1
236,44,1
184,45,1
103,46,1
0,47,1
0,0,1
0,1,1
3,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
17,11,1
77,12,1
189,13,1
200,14,1
256,15,1
363,16,1
364,17,1
360,18,1
243,19,1
325,20,1
293,21,1
331,22,1
467,23,1
460,24,1
373,25,1
422,26,1
385,27,1
404,28,1
388,29,1
378,30,1
417,31,1
561,32,1
523,33,1
700,34,1
607,35,1
581,36,1
566,37,1
464,38,1
468,39,1
452,40,1
409,41,1
353,42,1
322,43,1
333,44,1
161,45,1
94,46,1
0,47,1
0,0,1
2,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
18,11,1
54,12,1
133,13,1
196,14,1
247,15,1
347,16,1
268,17,1
259,18,1
247,19,1
245,20,1
295,21,1
316,22,1
380,23,1
423,24,1
452,25,1
428,26,1
418,27,1
465,28,1
425,29,1
418,30,1
460,31,1
572,32,1
432,33,1
587,34,1
562,35,1
632,36,1
542,37,1
534,38,1
438,39,1
454,40,1
442,41,1
354,42,1
295,43,1
227,44,1
114,45,1
57,46,1
2,47,1
0,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
20,11,1
115,12,1
268,13,1
478,14,1
671,15,1
841,16,1
609,17,1
330,18,1
220,19,1
192,20,1
194,21,1
179,22,1
215,23,1
261,24,1
252,25,1
257,26,1
204,27,1
247,28,1
215,29,1
263,30,1
302,31,1
277,32,1
361,33,1
432,34,1
608,35,1
683,36,1
618,37,1
453,38,1
366,39,1
297,40,1
334,41,1
337,42,1
290,43,1
164,44,1
130,45,1
64,46,1
4,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
15,11,1
121,12,1
287,13,1
461,14,1
632,15,1
823,16,1
633,17,1
377,18,1
243,19,1
235,20,1
204,21,1
220,22,1
211,23,1
273,24,1
268,25,1
241,26,1
230,27,1
271,28,1
267,29,1
228,30,1
267,31,1
298,32,1
312,33,1
377,34,1
575,35,1
633,36,1
559,37,1
428,38,1
367,39,1
312,40,1
363,41,1
330,42,1
274,43,1
178,44,1
125,45,1
63,46,1
4,47,1
0,0,2
0,1,2
0,2,2
0,3,2
1,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
32,11,2
98,12,2
299,13,2
494,14,2
638,15,2
829,16,2
695,17,2
378,18,2
272,19,2
228,20,2
251,21,2
290,22,2
267,23,2
276,24,2
316,25,2
264,26,2
288,27,2
233,28,2
299,29,2
348,30,2
396,31,2
397,32,2
417,33,2
458,34,2
676,35,2
754,36,2
666,37,2
486,38,2
428,39,2
404,40,2
378,41,2
366,42,2
319,43,2
231,44,2
133,45,2
81,46,2
0,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
30,11,2
117,12,2
319,13,2
515,14,2
717,15,2
920,16,2
732,17,2
446,18,2
344,19,2
314,20,2
339,21,2
353,22,2
393,23,2
343,24,2
379,25,2
359,26,2
304,27,2
329,28,2
350,29,2
257,30,2
294,31,2
316,32,2
366,33,2
452,34,2
706,35,2
785,36,2
728,37,2
439,38,2
471,39,2
383,40,2
409,41,2
359,42,2
307,43,2
226,44,2
162,45,2
66,46,2
6,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
25,11,1
119,12,1
265,13,1
511,14,1
700,15,1
834,16,1
645,17,1
382,18,1
340,19,1
281,20,1
214,21,1
267,22,1
250,23,1
315,24,1
354,25,1
297,26,1
299,27,1
315,28,1
300,29,1
314,30,1
361,31,1
317,32,1
402,33,1
486,34,1
619,35,1
799,36,1
742,37,1
522,38,1
457,39,1
457,40,1
454,41,1
453,42,1
308,43,1
313,44,1
228,45,1
121,46,1
8,47,1
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
31,11,1
98,12,1
163,13,1
265,14,1
377,15,1
464,16,1
476,17,1
417,18,1
400,19,1
391,20,1
433,21,1
425,22,1
348,23,1
472,24,1
439,25,1
482,26,1
467,27,1
486,28,1
441,29,1
438,30,1
413,31,1
509,32,1
451,33,1
497,34,1
519,35,1
588,36,1
499,37,1
502,38,1
432,39,1
390,40,1
412,41,1
349,42,1
324,43,1
255,44,1
163,45,1
76,46,1
10,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
25,11,1
91,12,1
163,13,1
157,14,1
256,15,1
290,16,1
322,17,1
317,18,1
283,19,1
354,20,1
381,21,1
345,22,1
388,23,1
415,24,1
397,25,1
452,26,1
365,27,1
457,28,1
388,29,1
450,30,1
424,31,1
568,32,1
448,33,1
558,34,1
561,35,1
566,36,1
485,37,1
455,38,1
416,39,1
363,40,1
352,41,1
363,42,1
311,43,1
198,44,1
133,45,1
92,46,1
3,47,1
1,0,1
0,1,1
1,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
42,11,1
153,12,1
309,13,1
493,14,1
655,15,1
785,16,1
605,17,1
377,18,1
222,19,1
193,20,1
211,21,1
227,22,1
251,23,1
258,24,1
238,25,1
261,26,1
236,27,1
246,28,1
230,29,1
200,30,1
231,31,1
232,32,1
315,33,1
343,34,1
627,35,1
649,36,1
582,37,1
485,38,1
297,39,1
339,40,1
316,41,1
328,42,1
246,43,1
212,44,1
125,45,1
85,46,1
8,47,1
2,0,1
3,1,1
1,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
21,11,1
132,12,1
275,13,1
431,14,1
581,15,1
760,16,1
562,17,1
320,18,1
223,19,1
192,20,1
183,21,1
170,22,1
190,23,1
172,24,1
217,25,1
227,26,1
204,27,1
162,28,1
182,29,1
174,30,1
216,31,1
237,32,1
282,33,1
356,34,1
552,35,1
626,36,1
591,37,1
436,38,1
372,39,1
338,40,1
325,41,1
313,42,1
248,43,1
201,44,1
102,45,1
73,46,1
10,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
25,11,2
112,12,2
258,13,2
419,14,2
606,15,2
742,16,2
618,17,2
309,18,2
218,19,2
224,20,2
186,21,2
188,22,2
229,23,2
198,24,2
207,25,2
221,26,2
194,27,2
191,28,2
229,29,2
218,30,2
210,31,2
241,32,2
292,33,2
357,34,2
591,35,2
619,36,2
579,37,2
414,38,2
404,39,2
287,40,2
328,41,2
331,42,2
264,43,2
182,44,2
143,45,2
76,46,2
11,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
25,11,2
112,12,2
258,13,2
419,14,2
606,15,2
742,16,2
618,17,2
309,18,2
218,19,2
224,20,2
186,21,2
188,22,2
229,23,2
198,24,2
207,25,2
221,26,2
194,27,2
191,28,2
229,29,2
218,30,2
210,31,2
241,32,2
292,33,2
357,34,2
591,35,2
619,36,2
579,37,2
414,38,2
404,39,2
287,40,2
328,41,2
331,42,2
264,43,2
182,44,2
143,45,2
76,46,2
11,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
27,11,1
108,12,1
262,13,1
409,14,1
622,15,1
675,16,1
524,17,1
293,18,1
223,19,1
196,20,1
210,21,1
189,22,1
169,23,1
241,24,1
213,25,1
204,26,1
173,27,1
207,28,1
204,29,1
204,30,1
231,31,1
274,32,1
282,33,1
361,34,1
496,35,1
616,36,1
521,37,1
436,38,1
396,39,1
387,40,1
396,41,1
389,42,1
287,43,1
240,44,1
180,45,1
90,46,1
15,47,1
