Num,Hour,DateType
7,6,1
0,7,1
1,8,1
4,9,1
0,10,1
31,11,1
143,12,1
361,13,1
687,14,1
1108,15,1
1215,16,1
799,17,1
512,18,1
386,19,1
294,20,1
300,21,1
308,22,1
267,23,1
288,24,1
312,25,1
299,26,1
289,27,1
309,28,1
247,29,1
292,30,1
354,31,1
306,32,1
398,33,1
594,34,1
667,35,1
1017,36,1
911,37,1
785,38,1
556,39,1
421,40,1
382,41,1
350,42,1
426,43,1
321,44,1
215,45,1
109,46,1
44,47,1
9,0,2
6,1,2
0,2,2
0,3,2
0,4,2
0,5,2
1,6,2
3,7,2
1,8,2
0,9,2
2,10,2
26,11,2
133,12,2
352,13,2
716,14,2
1061,15,2
1215,16,2
791,17,2
418,18,2
398,19,2
318,20,2
265,21,2
281,22,2
247,23,2
281,24,2
315,25,2
311,26,2
273,27,2
272,28,2
275,29,2
277,30,2
355,31,2
362,32,2
402,33,2
573,34,2
583,35,2
1086,36,2
856,37,2
728,38,2
568,39,2
407,40,2
445,41,2
363,42,2
429,43,2
265,44,2
164,45,2
154,46,2
44,47,2
2,0,2
4,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
34,11,2
135,12,2
307,13,2
746,14,2
1119,15,2
1189,16,2
804,17,2
457,18,2
431,19,2
332,20,2
259,21,2
330,22,2
303,23,2
296,24,2
331,25,2
278,26,2
253,27,2
296,28,2
288,29,2
283,30,2
340,31,2
350,32,2
343,33,2
611,34,2
609,35,2
986,36,2
894,37,2
742,38,2
589,39,2
407,40,2
384,41,2
433,42,2
401,43,2
297,44,2
204,45,2
132,46,2
48,47,2
8,0,1
3,1,1
0,2,1
2,3,1
0,4,1
0,5,1
0,6,1
0,7,1
4,8,1
0,9,1
4,10,1
35,11,1
132,12,1
311,13,1
729,14,1
1116,15,1
1165,16,1
746,17,1
443,18,1
424,19,1
302,20,1
265,21,1
272,22,1
302,23,1
319,24,1
345,25,1
304,26,1
269,27,1
337,28,1
271,29,1
350,30,1
436,31,1
430,32,1
450,33,1
560,34,1
622,35,1
963,36,1
903,37,1
711,38,1
600,39,1
418,40,1
481,41,1
401,42,1
505,43,1
315,44,1
218,45,1
152,46,1
61,47,1
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
4,8,1
0,9,1
1,10,1
34,11,1
94,12,1
192,13,1
337,14,1
599,15,1
691,16,1
576,17,1
413,18,1
368,19,1
379,20,1
352,21,1
288,22,1
339,23,1
388,24,1
407,25,1
405,26,1
371,27,1
404,28,1
416,29,1
453,30,1
404,31,1
439,32,1
470,33,1
515,34,1
592,35,1
641,36,1
638,37,1
478,38,1
426,39,1
429,40,1
409,41,1
368,42,1
351,43,1
317,44,1
197,45,1
138,46,1
54,47,1
0,0,1
0,1,1
1,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
8,8,1
0,9,1
1,10,1
23,11,1
88,12,1
153,13,1
258,14,1
395,15,1
438,16,1
408,17,1
352,18,1
363,19,1
383,20,1
377,21,1
297,22,1
360,23,1
419,24,1
446,25,1
373,26,1
444,27,1
441,28,1
397,29,1
473,30,1
494,31,1
445,32,1
527,33,1
590,34,1
581,35,1
574,36,1
511,37,1
456,38,1
419,39,1
421,40,1
384,41,1
349,42,1
248,43,1
329,44,1
224,45,1
102,46,1
45,47,1
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
0,9,1
0,10,1
37,11,1
133,12,1
407,13,1
812,14,1
1183,15,1
1180,16,1
780,17,1
484,18,1
433,19,1
340,20,1
272,21,1
271,22,1
305,23,1
312,24,1
329,25,1
328,26,1
326,27,1
346,28,1
295,29,1
319,30,1
365,31,1
337,32,1
397,33,1
642,34,1
583,35,1
929,36,1
956,37,1
675,38,1
580,39,1
399,40,1
385,41,1
335,42,1
436,43,1
307,44,1
176,45,1
124,46,1
54,47,1
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
0,9,1
1,10,1
40,11,1
126,12,1
304,13,1
707,14,1
1166,15,1
1235,16,1
781,17,1
505,18,1
436,19,1
312,20,1
267,21,1
278,22,1
275,23,1
260,24,1
379,25,1
282,26,1
256,27,1
298,28,1
268,29,1
266,30,1
341,31,1
379,32,1
428,33,1
578,34,1
622,35,1
887,36,1
897,37,1
710,38,1
526,39,1
470,40,1
440,41,1
360,42,1
426,43,1
295,44,1
188,45,1
133,46,1
45,47,1
3,0,2
10,1,2
0,2,2
4,3,2
0,4,2
2,5,2
2,6,2
0,7,2
6,8,2
0,9,2
0,10,2
26,11,2
114,12,2
353,13,2
753,14,2
1174,15,2
1214,16,2
758,17,2
468,18,2
406,19,2
316,20,2
288,21,2
291,22,2
304,23,2
306,24,2
339,25,2
334,26,2
327,27,2
319,28,2
300,29,2
300,30,2
346,31,2
374,32,2
398,33,2
655,34,2
618,35,2
972,36,2
955,37,2
751,38,2
587,39,2
381,40,2
476,41,2
425,42,2
407,43,2
311,44,2
182,45,2
121,46,2
43,47,2
5,0,2
1,1,2
1,2,2
0,3,2
0,4,2
7,5,2
2,6,2
3,7,2
4,8,2
0,9,2
0,10,2
27,11,2
114,12,2
347,13,2
761,14,2
1150,15,2
1226,16,2
782,17,2
498,18,2
436,19,2
332,20,2
275,21,2
319,22,2
287,23,2
284,24,2
323,25,2
312,26,2
312,27,2
297,28,2
288,29,2
313,30,2
385,31,2
372,32,2
449,33,2
579,34,2
670,35,2
897,36,2
907,37,2
755,38,2
526,39,2
420,40,2
451,41,2
420,42,2
467,43,2
322,44,2
184,45,2
142,46,2
56,47,2
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
20,11,1
117,12,1
353,13,1
769,14,1
1129,15,1
1216,16,1
745,17,1
453,18,1
412,19,1
302,20,1
281,21,1
344,22,1
315,23,1
348,24,1
354,25,1
319,26,1
303,27,1
321,28,1
319,29,1
345,30,1
446,31,1
521,32,1
422,33,1
644,34,1
590,35,1
922,36,1
908,37,1
761,38,1
585,39,1
499,40,1
446,41,1
466,42,1
491,43,1
376,44,1
241,45,1
157,46,1
83,47,1
4,0,1
4,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
6,8,1
0,9,1
0,10,1
24,11,1
89,12,1
181,13,1
335,14,1
600,15,1
673,16,1
571,17,1
474,18,1
417,19,1
383,20,1
359,21,1
378,22,1
384,23,1
397,24,1
448,25,1
392,26,1
420,27,1
393,28,1
373,29,1
403,30,1
418,31,1
413,32,1
498,33,1
505,34,1
578,35,1
674,36,1
648,37,1
446,38,1
454,39,1
447,40,1
445,41,1
390,42,1
326,43,1
345,44,1
246,45,1
158,46,1
61,47,1
3,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
6,8,1
0,9,1
1,10,1
39,11,1
64,12,1
164,13,1
245,14,1
393,15,1
486,16,1
513,17,1
422,18,1
414,19,1
370,20,1
379,21,1
391,22,1
365,23,1
456,24,1
432,25,1
484,26,1
424,27,1
475,28,1
470,29,1
462,30,1
484,31,1
441,32,1
555,33,1
604,34,1
637,35,1
634,36,1
538,37,1
445,38,1
480,39,1
448,40,1
419,41,1
342,42,1
325,43,1
340,44,1
196,45,1
94,46,1
49,47,1
1,0,1
4,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
1,7,1
5,8,1
0,9,1
0,10,1
58,11,1
141,12,1
383,13,1
810,14,1
1185,15,1
1269,16,1
760,17,1
444,18,1
444,19,1
340,20,1
314,21,1
324,22,1
328,23,1
338,24,1
366,25,1
411,26,1
426,27,1
358,28,1
333,29,1
342,30,1
359,31,1
351,32,1
435,33,1
552,34,1
740,35,1
928,36,1
848,37,1
636,38,1
536,39,1
467,40,1
641,41,1
467,42,1
412,43,1
364,44,1
199,45,1
127,46,1
64,47,1
5,0,1
2,1,1
10,2,1
4,3,1
0,4,1
5,5,1
0,6,1
4,7,1
1,8,1
0,9,1
0,10,1
48,11,1
130,12,1
342,13,1
738,14,1
1121,15,1
1121,16,1
782,17,1
499,18,1
398,19,1
344,20,1
307,21,1
318,22,1
344,23,1
357,24,1
325,25,1
356,26,1
284,27,1
348,28,1
346,29,1
348,30,1
340,31,1
433,32,1
422,33,1
538,34,1
657,35,1
881,36,1
915,37,1
571,38,1
519,39,1
544,40,1
475,41,1
444,42,1
328,43,1
351,44,1
226,45,1
90,46,1
63,47,1
4,0,2
16,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
4,8,2
0,9,2
2,10,2
59,11,2
129,12,2
350,13,2
706,14,2
1152,15,2
1194,16,2
742,17,2
550,18,2
472,19,2
375,20,2
337,21,2
351,22,2
318,23,2
400,24,2
348,25,2
339,26,2
319,27,2
316,28,2
304,29,2
312,30,2
392,31,2
444,32,2
447,33,2
567,34,2
661,35,2
907,36,2
875,37,2
613,38,2
608,39,2
487,40,2
461,41,2
425,42,2
395,43,2
343,44,2
229,45,2
101,46,2
59,47,2
4,0,2
16,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
4,8,2
0,9,2
2,10,2
59,11,2
129,12,2
350,13,2
706,14,2
1152,15,2
1194,16,2
742,17,2
550,18,2
472,19,2
375,20,2
337,21,2
351,22,2
318,23,2
400,24,2
348,25,2
339,26,2
319,27,2
316,28,2
304,29,2
312,30,2
392,31,2
444,32,2
447,33,2
567,34,2
661,35,2
907,36,2
875,37,2
613,38,2
608,39,2
487,40,2
461,41,2
425,42,2
395,43,2
343,44,2
229,45,2
101,46,2
59,47,2
4,0,1
2,1,1
1,2,1
11,3,1
0,4,1
0,5,1
0,6,1
0,7,1
1,8,1
1,9,1
0,10,1
33,11,1
126,12,1
312,13,1
737,14,1
1133,15,1
1097,16,1
680,17,1
477,18,1
457,19,1
320,20,1
299,21,1
302,22,1
324,23,1
399,24,1
370,25,1
344,26,1
357,27,1
303,28,1
347,29,1
346,30,1
402,31,1
415,32,1
461,33,1
556,34,1
676,35,1
907,36,1
819,37,1
597,38,1
483,39,1
480,40,1
461,41,1
517,42,1
332,43,1
418,44,1
247,45,1
152,46,1
78,47,1
