Num,Hour,DateType
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
4,8,1
0,9,1
0,10,1
26,11,1
134,12,1
278,13,1
643,14,1
1232,15,1
1539,16,1
1197,17,1
753,18,1
445,19,1
349,20,1
261,21,1
307,22,1
345,23,1
471,24,1
408,25,1
362,26,1
373,27,1
374,28,1
333,29,1
428,30,1
355,31,1
496,32,1
527,33,1
679,34,1
905,35,1
1188,36,1
1047,37,1
808,38,1
618,39,1
511,40,1
655,41,1
557,42,1
486,43,1
350,44,1
330,45,1
109,46,1
30,47,1
1,0,2
0,1,2
1,2,2
3,3,2
0,4,2
1,5,2
1,6,2
2,7,2
0,8,2
0,9,2
0,10,2
27,11,2
127,12,2
254,13,2
633,14,2
1246,15,2
1561,16,2
1298,17,2
687,18,2
404,19,2
350,20,2
291,21,2
365,22,2
338,23,2
415,24,2
397,25,2
375,26,2
378,27,2
292,28,2
311,29,2
406,30,2
358,31,2
407,32,2
507,33,2
625,34,2
873,35,2
1175,36,2
1098,37,2
722,38,2
682,39,2
537,40,2
668,41,2
539,42,2
459,43,2
304,44,2
352,45,2
89,46,2
34,47,2
1,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
33,11,2
138,12,2
258,13,2
643,14,2
1192,15,2
1606,16,2
1255,17,2
727,18,2
433,19,2
438,20,2
358,21,2
349,22,2
359,23,2
508,24,2
438,25,2
373,26,2
447,27,2
373,28,2
337,29,2
440,30,2
417,31,2
494,32,2
551,33,2
617,34,2
921,35,2
1110,36,2
1126,37,2
728,38,2
662,39,2
587,40,2
661,41,2
531,42,2
411,43,2
321,44,2
275,45,2
82,46,2
31,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
19,11,1
140,12,1
306,13,1
633,14,1
1242,15,1
1554,16,1
1226,17,1
777,18,1
441,19,1
396,20,1
330,21,1
355,22,1
411,23,1
543,24,1
466,25,1
412,26,1
452,27,1
412,28,1
379,29,1
447,30,1
471,31,1
484,32,1
600,33,1
732,34,1
948,35,1
1278,36,1
1130,37,1
952,38,1
656,39,1
671,40,1
803,41,1
694,42,1
586,43,1
433,44,1
363,45,1
153,46,1
62,47,1
13,0,1
3,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
0,9,1
0,10,1
29,11,1
95,12,1
217,13,1
375,14,1
640,15,1
850,16,1
730,17,1
557,18,1
556,19,1
569,20,1
428,21,1
549,22,1
583,23,1
673,24,1
665,25,1
657,26,1
596,27,1
619,28,1
513,29,1
584,30,1
614,31,1
589,32,1
655,33,1
774,34,1
908,35,1
965,36,1
851,37,1
770,38,1
726,39,1
669,40,1
600,41,1
638,42,1
584,43,1
462,44,1
357,45,1
202,46,1
42,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
21,11,1
103,12,1
217,13,1
334,14,1
482,15,1
637,16,1
591,17,1
566,18,1
559,19,1
532,20,1
507,21,1
523,22,1
552,23,1
673,24,1
626,25,1
711,26,1
792,27,1
624,28,1
564,29,1
626,30,1
618,31,1
635,32,1
666,33,1
636,34,1
813,35,1
797,36,1
723,37,1
668,38,1
627,39,1
559,40,1
478,41,1
528,42,1
537,43,1
369,44,1
305,45,1
116,46,1
34,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
4,8,1
0,9,1
0,10,1
22,11,1
165,12,1
346,13,1
712,14,1
1287,15,1
1529,16,1
1235,17,1
712,18,1
481,19,1
351,20,1
355,21,1
355,22,1
367,23,1
488,24,1
368,25,1
391,26,1
445,27,1
351,28,1
373,29,1
433,30,1
422,31,1
431,32,1
551,33,1
564,34,1
848,35,1
1133,36,1
1053,37,1
817,38,1
589,39,1
569,40,1
537,41,1
580,42,1
403,43,1
290,44,1
279,45,1
103,46,1
23,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
0,9,1
0,10,1
45,11,1
121,12,1
279,13,1
652,14,1
1167,15,1
1586,16,1
1260,17,1
766,18,1
405,19,1
406,20,1
293,21,1
334,22,1
408,23,1
467,24,1
403,25,1
367,26,1
366,27,1
351,28,1
327,29,1
372,30,1
405,31,1
429,32,1
537,33,1
551,34,1
893,35,1
1041,36,1
1195,37,1
724,38,1
614,39,1
539,40,1
643,41,1
549,42,1
497,43,1
343,44,1
310,45,1
113,46,1
29,47,1
1,0,2
0,1,2
3,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
2,8,2
0,9,2
0,10,2
38,11,2
155,12,2
306,13,2
685,14,2
1253,15,2
1562,16,2
1216,17,2
765,18,2
445,19,2
391,20,2
357,21,2
308,22,2
409,23,2
479,24,2
447,25,2
414,26,2
471,27,2
430,28,2
351,29,2
442,30,2
500,31,2
490,32,2
560,33,2
661,34,2
870,35,2
1183,36,2
1087,37,2
739,38,2
695,39,2
589,40,2
715,41,2
602,42,2
446,43,2
388,44,2
323,45,2
136,46,2
38,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
73,11,2
167,12,2
332,13,2
653,14,2
1229,15,2
1561,16,2
1235,17,2
715,18,2
494,19,2
374,20,2
373,21,2
354,22,2
411,23,2
513,24,2
406,25,2
447,26,2
460,27,2
392,28,2
337,29,2
470,30,2
407,31,2
453,32,2
607,33,2
636,34,2
896,35,2
1195,36,2
1177,37,2
785,38,2
691,39,2
572,40,2
704,41,2
634,42,2
553,43,2
417,44,2
342,45,2
100,46,2
48,47,2
2,0,1
0,1,1
2,2,1
2,3,1
0,4,1
2,5,1
0,6,1
0,7,1
6,8,1
0,9,1
0,10,1
30,11,1
132,12,1
294,13,1
681,14,1
1274,15,1
1492,16,1
1273,17,1
698,18,1
445,19,1
387,20,1
423,21,1
381,22,1
378,23,1
537,24,1
471,25,1
474,26,1
463,27,1
421,28,1
419,29,1
520,30,1
483,31,1
551,32,1
617,33,1
784,34,1
930,35,1
1315,36,1
1192,37,1
832,38,1
754,39,1
729,40,1
717,41,1
752,42,1
591,43,1
488,44,1
443,45,1
174,46,1
43,47,1
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
50,11,1
93,12,1
240,13,1
347,14,1
544,15,1
894,16,1
855,17,1
681,18,1
583,19,1
511,20,1
443,21,1
516,22,1
513,23,1
599,24,1
723,25,1
647,26,1
603,27,1
529,28,1
574,29,1
607,30,1
563,31,1
668,32,1
693,33,1
745,34,1
805,35,1
903,36,1
827,37,1
681,38,1
582,39,1
553,40,1
563,41,1
550,42,1
570,43,1
393,44,1
310,45,1
199,46,1
30,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
2,9,1
0,10,1
22,11,1
103,12,1
204,13,1
274,14,1
439,15,1
532,16,1
516,17,1
490,18,1
490,19,1
507,20,1
505,21,1
526,22,1
525,23,1
775,24,1
642,25,1
627,26,1
635,27,1
574,28,1
540,29,1
617,30,1
652,31,1
756,32,1
753,33,1
699,34,1
777,35,1
794,36,1
728,37,1
644,38,1
569,39,1
520,40,1
516,41,1
509,42,1
497,43,1
388,44,1
326,45,1
153,46,1
27,47,1
4,0,1
4,1,1
1,2,1
1,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
2,9,1
0,10,1
43,11,1
151,12,1
344,13,1
718,14,1
1243,15,1
1596,16,1
1165,17,1
705,18,1
439,19,1
420,20,1
331,21,1
429,22,1
456,23,1
454,24,1
479,25,1
455,26,1
401,27,1
462,28,1
423,29,1
444,30,1
474,31,1
513,32,1
583,33,1
663,34,1
858,35,1
1030,36,1
1151,37,1
794,38,1
702,39,1
549,40,1
591,41,1
628,42,1
500,43,1
363,44,1
288,45,1
185,46,1
36,47,1
1,0,1
0,1,1
1,2,1
1,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
2,10,1
36,11,1
119,12,1
322,13,1
704,14,1
1294,15,1
1593,16,1
1100,17,1
762,18,1
511,19,1
462,20,1
462,21,1
449,22,1
524,23,1
588,24,1
638,25,1
568,26,1
532,27,1
612,28,1
603,29,1
503,30,1
567,31,1
674,32,1
751,33,1
868,34,1
1013,35,1
1288,36,1
1330,37,1
990,38,1
664,39,1
773,40,1
775,41,1
752,42,1
824,43,1
458,44,1
491,45,1
286,46,1
54,47,1
5,0,2
0,1,2
8,2,2
5,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
27,11,2
107,12,2
305,13,2
672,14,2
1293,15,2
1609,16,2
1258,17,2
754,18,2
510,19,2
520,20,2
536,21,2
819,22,2
944,23,2
777,24,2
680,25,2
626,26,2
538,27,2
516,28,2
520,29,2
997,30,2
979,31,2
758,32,2
727,33,2
767,34,2
958,35,2
1510,36,2
1233,37,2
933,38,2
698,39,2
661,40,2
705,41,2
765,42,2
626,43,2
484,44,2
409,45,2
216,46,2
70,47,2
5,0,2
0,1,2
8,2,2
5,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
27,11,2
107,12,2
305,13,2
672,14,2
1293,15,2
1609,16,2
1258,17,2
754,18,2
510,19,2
520,20,2
536,21,2
819,22,2
944,23,2
777,24,2
680,25,2
626,26,2
538,27,2
516,28,2
520,29,2
997,30,2
979,31,2
758,32,2
727,33,2
767,34,2
958,35,2
1510,36,2
1233,37,2
933,38,2
698,39,2
661,40,2
705,41,2
765,42,2
626,43,2
484,44,2
409,45,2
216,46,2
70,47,2
6,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
1,8,1
1,9,1
0,10,1
57,11,1
158,12,1
291,13,1
625,14,1
1171,15,1
1468,16,1
1113,17,1
676,18,1
497,19,1
419,20,1
405,21,1
398,22,1
439,23,1
461,24,1
474,25,1
421,26,1
414,27,1
386,28,1
372,29,1
378,30,1
399,31,1
508,32,1
579,33,1
629,34,1
852,35,1
1044,36,1
1007,37,1
744,38,1
606,39,1
578,40,1
611,41,1
562,42,1
470,43,1
424,44,1
361,45,1
271,46,1
54,47,1
