Num,Hour,DateType
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
52,11,1
95,12,1
210,13,1
482,14,1
1004,15,1
1232,16,1
852,17,1
413,18,1
288,19,1
207,20,1
214,21,1
189,22,1
226,23,1
235,24,1
237,25,1
229,26,1
231,27,1
227,28,1
268,29,1
261,30,1
229,31,1
300,32,1
326,33,1
404,34,1
574,35,1
661,36,1
603,37,1
431,38,1
358,39,1
351,40,1
402,41,1
395,42,1
234,43,1
223,44,1
162,45,1
77,46,1
10,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
44,11,2
99,12,2
237,13,2
457,14,2
997,15,2
1258,16,2
852,17,2
403,18,2
266,19,2
256,20,2
200,21,2
187,22,2
223,23,2
208,24,2
215,25,2
210,26,2
205,27,2
224,28,2
182,29,2
193,30,2
252,31,2
277,32,2
281,33,2
401,34,2
566,35,2
665,36,2
606,37,2
450,38,2
323,39,2
358,40,2
356,41,2
310,42,2
264,43,2
225,44,2
152,45,2
96,46,2
10,47,2
0,0,2
0,1,2
0,2,2
0,3,2
1,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
56,11,2
108,12,2
224,13,2
472,14,2
1011,15,2
1305,16,2
825,17,2
399,18,2
291,19,2
240,20,2
224,21,2
219,22,2
226,23,2
256,24,2
242,25,2
233,26,2
259,27,2
250,28,2
292,29,2
268,30,2
310,31,2
270,32,2
287,33,2
423,34,2
555,35,2
656,36,2
578,37,2
473,38,2
348,39,2
328,40,2
394,41,2
305,42,2
308,43,2
235,44,2
169,45,2
98,46,2
9,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
48,11,1
109,12,1
242,13,1
471,14,1
994,15,1
1397,16,1
849,17,1
505,18,1
350,19,1
334,20,1
273,21,1
313,22,1
315,23,1
366,24,1
314,25,1
314,26,1
284,27,1
294,28,1
254,29,1
304,30,1
373,31,1
332,32,1
402,33,1
455,34,1
675,35,1
733,36,1
665,37,1
502,38,1
416,39,1
403,40,1
368,41,1
345,42,1
341,43,1
280,44,1
213,45,1
129,46,1
9,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
47,11,1
63,12,1
183,13,1
251,14,1
435,15,1
547,16,1
471,17,1
397,18,1
371,19,1
334,20,1
347,21,1
339,22,1
351,23,1
473,24,1
432,25,1
411,26,1
424,27,1
364,28,1
383,29,1
364,30,1
349,31,1
432,32,1
403,33,1
465,34,1
464,35,1
451,36,1
476,37,1
317,38,1
286,39,1
295,40,1
351,41,1
380,42,1
322,43,1
259,44,1
231,45,1
115,46,1
13,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
55,11,1
55,12,1
136,13,1
189,14,1
297,15,1
365,16,1
395,17,1
325,18,1
389,19,1
404,20,1
383,21,1
396,22,1
401,23,1
412,24,1
431,25,1
416,26,1
435,27,1
450,28,1
501,29,1
407,30,1
465,31,1
509,32,1
490,33,1
503,34,1
495,35,1
480,36,1
397,37,1
369,38,1
368,39,1
352,40,1
371,41,1
351,42,1
265,43,1
233,44,1
190,45,1
86,46,1
9,47,1
0,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
2,9,1
0,10,1
68,11,1
114,12,1
249,13,1
541,14,1
1075,15,1
1348,16,1
800,17,1
389,18,1
266,19,1
232,20,1
193,21,1
206,22,1
222,23,1
265,24,1
225,25,1
249,26,1
246,27,1
244,28,1
244,29,1
263,30,1
233,31,1
296,32,1
296,33,1
426,34,1
538,35,1
678,36,1
654,37,1
431,38,1
367,39,1
329,40,1
338,41,1
291,42,1
255,43,1
218,44,1
162,45,1
98,46,1
13,47,1
0,0,1
0,1,1
0,2,1
1,3,1
1,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
45,11,1
109,12,1
223,13,1
489,14,1
953,15,1
1277,16,1
849,17,1
423,18,1
263,19,1
239,20,1
184,21,1
184,22,1
201,23,1
216,24,1
239,25,1
227,26,1
239,27,1
189,28,1
239,29,1
232,30,1
246,31,1
256,32,1
301,33,1
382,34,1
555,35,1
632,36,1
688,37,1
467,38,1
322,39,1
325,40,1
414,41,1
310,42,1
252,43,1
216,44,1
167,45,1
77,46,1
15,47,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
40,11,2
100,12,2
246,13,2
526,14,2
977,15,2
1272,16,2
880,17,2
372,18,2
324,19,2
229,20,2
214,21,2
239,22,2
193,23,2
245,24,2
241,25,2
230,26,2
203,27,2
209,28,2
221,29,2
245,30,2
262,31,2
258,32,2
290,33,2
366,34,2
639,35,2
640,36,2
646,37,2
455,38,2
335,39,2
326,40,2
393,41,2
368,42,2
272,43,2
208,44,2
197,45,2
79,46,2
18,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
2,9,2
0,10,2
35,11,2
93,12,2
220,13,2
541,14,2
965,15,2
1321,16,2
845,17,2
427,18,2
283,19,2
249,20,2
215,21,2
217,22,2
217,23,2
240,24,2
250,25,2
264,26,2
232,27,2
215,28,2
209,29,2
216,30,2
257,31,2
252,32,2
292,33,2
409,34,2
586,35,2
632,36,2
596,37,2
452,38,2
344,39,2
402,40,2
389,41,2
327,42,2
292,43,2
255,44,2
187,45,2
99,46,2
8,47,2
0,0,1
0,1,1
0,2,1
0,3,1
1,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
52,11,1
96,12,1
242,13,1
514,14,1
1025,15,1
1190,16,1
829,17,1
428,18,1
309,19,1
232,20,1
231,21,1
210,22,1
218,23,1
270,24,1
271,25,1
251,26,1
219,27,1
223,28,1
252,29,1
221,30,1
294,31,1
318,32,1
348,33,1
515,34,1
678,35,1
707,36,1
644,37,1
460,38,1
356,39,1
417,40,1
454,41,1
386,42,1
337,43,1
325,44,1
216,45,1
137,46,1
19,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
44,11,1
78,12,1
130,13,1
271,14,1
440,15,1
548,16,1
489,17,1
400,18,1
429,19,1
376,20,1
364,21,1
341,22,1
362,23,1
438,24,1
391,25,1
394,26,1
382,27,1
340,28,1
386,29,1
348,30,1
410,31,1
403,32,1
454,33,1
464,34,1
474,35,1
429,36,1
467,37,1
310,38,1
299,39,1
317,40,1
352,41,1
336,42,1
312,43,1
249,44,1
181,45,1
107,46,1
14,47,1
0,0,1
0,1,1
0,2,1
0,3,1
2,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
37,11,1
68,12,1
144,13,1
202,14,1
344,15,1
410,16,1
351,17,1
348,18,1
382,19,1
385,20,1
355,21,1
351,22,1
405,23,1
474,24,1
441,25,1
386,26,1
456,27,1
409,28,1
457,29,1
363,30,1
450,31,1
437,32,1
567,33,1
565,34,1
600,35,1
427,36,1
429,37,1
388,38,1
359,39,1
374,40,1
354,41,1
360,42,1
281,43,1
195,44,1
207,45,1
81,46,1
18,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
35,11,1
108,12,1
247,13,1
572,14,1
1100,15,1
1308,16,1
813,17,1
400,18,1
298,19,1
256,20,1
254,21,1
230,22,1
243,23,1
237,24,1
282,25,1
272,26,1
224,27,1
201,28,1
248,29,1
252,30,1
310,31,1
265,32,1
286,33,1
388,34,1
532,35,1
760,36,1
637,37,1
469,38,1
365,39,1
306,40,1
403,41,1
292,42,1
282,43,1
211,44,1
209,45,1
99,46,1
14,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
50,11,1
89,12,1
214,13,1
516,14,1
1067,15,1
1322,16,1
849,17,1
433,18,1
330,19,1
263,20,1
279,21,1
227,22,1
185,23,1
270,24,1
239,25,1
249,26,1
226,27,1
254,28,1
224,29,1
223,30,1
267,31,1
289,32,1
326,33,1
421,34,1
523,35,1
724,36,1
614,37,1
481,38,1
334,39,1
355,40,1
389,41,1
323,42,1
337,43,1
227,44,1
202,45,1
79,46,1
20,47,1
0,0,2
2,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
2,9,2
0,10,2
45,11,2
104,12,2
227,13,2
504,14,2
1062,15,2
1245,16,2
842,17,2
502,18,2
318,19,2
275,20,2
230,21,2
234,22,2
246,23,2
276,24,2
284,25,2
255,26,2
247,27,2
222,28,2
265,29,2
319,30,2
262,31,2
294,32,2
315,33,2
445,34,2
638,35,2
647,36,2
659,37,2
452,38,2
338,39,2
353,40,2
456,41,2
342,42,2
338,43,2
238,44,2
175,45,2
102,46,2
22,47,2
0,0,2
2,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
2,9,2
0,10,2
45,11,2
104,12,2
227,13,2
504,14,2
1062,15,2
1245,16,2
842,17,2
502,18,2
318,19,2
275,20,2
230,21,2
234,22,2
246,23,2
276,24,2
284,25,2
255,26,2
247,27,2
222,28,2
265,29,2
319,30,2
262,31,2
294,32,2
315,33,2
445,34,2
638,35,2
647,36,2
659,37,2
452,38,2
338,39,2
353,40,2
456,41,2
342,42,2
338,43,2
238,44,2
175,45,2
102,46,2
22,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
8,6,1
0,7,1
0,8,1
0,9,1
0,10,1
67,11,1
90,12,1
223,13,1
565,14,1
1002,15,1
1183,16,1
813,17,1
446,18,1
292,19,1
268,20,1
297,21,1
240,22,1
235,23,1
286,24,1
268,25,1
292,26,1
261,27,1
276,28,1
282,29,1
271,30,1
302,31,1
268,32,1
319,33,1
430,34,1
538,35,1
650,36,1
607,37,1
475,38,1
348,39,1
395,40,1
387,41,1
412,42,1
382,43,1
315,44,1
240,45,1
108,46,1
40,47,1
