Num,Hour,DateType
8,0,1
4,1,1
0,2,1
0,3,1
2,4,1
0,5,1
1,6,1
3,7,1
2,8,1
5,9,1
0,10,1
29,11,1
98,12,1
308,13,1
768,14,1
1695,15,1
2117,16,1
1922,17,1
1606,18,1
860,19,1
632,20,1
458,21,1
426,22,1
495,23,1
489,24,1
522,25,1
520,26,1
537,27,1
527,28,1
538,29,1
546,30,1
548,31,1
601,32,1
699,33,1
1007,34,1
1445,35,1
2036,36,1
1498,37,1
1131,38,1
812,39,1
771,40,1
860,41,1
780,42,1
677,43,1
504,44,1
286,45,1
133,46,1
31,47,1
6,0,2
6,1,2
5,2,2
3,3,2
0,4,2
3,5,2
0,6,2
2,7,2
4,8,2
1,9,2
2,10,2
17,11,2
112,12,2
267,13,2
773,14,2
1600,15,2
2156,16,2
1980,17,2
1605,18,2
877,19,2
534,20,2
474,21,2
456,22,2
501,23,2
462,24,2
519,25,2
508,26,2
506,27,2
460,28,2
452,29,2
554,30,2
547,31,2
580,32,2
648,33,2
1049,34,2
1444,35,2
1895,36,2
1529,37,2
1164,38,2
796,39,2
817,40,2
786,41,2
714,42,2
601,43,2
511,44,2
363,45,2
114,46,2
48,47,2
0,0,2
5,1,2
1,2,2
2,3,2
0,4,2
0,5,2
2,6,2
4,7,2
2,8,2
4,9,2
0,10,2
21,11,2
99,12,2
289,13,2
760,14,2
1568,15,2
2094,16,2
1931,17,2
1602,18,2
890,19,2
595,20,2
465,21,2
464,22,2
523,23,2
503,24,2
537,25,2
529,26,2
533,27,2
504,28,2
529,29,2
541,30,2
532,31,2
599,32,2
635,33,2
952,34,2
1459,35,2
1930,36,2
1481,37,2
1162,38,2
853,39,2
841,40,2
781,41,2
749,42,2
669,43,2
489,44,2
388,45,2
119,46,2
35,47,2
0,0,1
0,1,1
0,2,1
0,3,1
1,4,1
5,5,1
0,6,1
0,7,1
1,8,1
0,9,1
0,10,1
17,11,1
91,12,1
302,13,1
718,14,1
1571,15,1
2164,16,1
1909,17,1
1673,18,1
895,19,1
669,20,1
485,21,1
441,22,1
493,23,1
573,24,1
584,25,1
555,26,1
561,27,1
512,28,1
526,29,1
668,30,1
690,31,1
686,32,1
714,33,1
1179,34,1
1630,35,1
2031,36,1
1688,37,1
1287,38,1
893,39,1
887,40,1
1021,41,1
932,42,1
783,43,1
601,44,1
471,45,1
149,46,1
70,47,1
7,0,1
2,1,1
0,2,1
0,3,1
2,4,1
0,5,1
0,6,1
0,7,1
2,8,1
0,9,1
0,10,1
16,11,1
77,12,1
135,13,1
296,14,1
563,15,1
833,16,1
916,17,1
800,18,1
862,19,1
771,20,1
725,21,1
641,22,1
648,23,1
769,24,1
963,25,1
927,26,1
819,27,1
822,28,1
773,29,1
924,30,1
926,31,1
907,32,1
968,33,1
1061,34,1
1220,35,1
1329,36,1
1041,37,1
769,38,1
685,39,1
747,40,1
858,41,1
798,42,1
733,43,1
580,44,1
425,45,1
168,46,1
58,47,1
0,0,1
5,1,1
4,2,1
0,3,1
1,4,1
0,5,1
0,6,1
0,7,1
2,8,1
1,9,1
2,10,1
19,11,1
69,12,1
150,13,1
212,14,1
408,15,1
621,16,1
635,17,1
571,18,1
638,19,1
679,20,1
547,21,1
653,22,1
636,23,1
720,24,1
823,25,1
894,26,1
873,27,1
840,28,1
840,29,1
919,30,1
915,31,1
897,32,1
855,33,1
1085,34,1
1109,35,1
1002,36,1
787,37,1
682,38,1
700,39,1
682,40,1
666,41,1
749,42,1
560,43,1
448,44,1
345,45,1
138,46,1
33,47,1
2,0,1
0,1,1
5,2,1
1,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
2,9,1
0,10,1
21,11,1
88,12,1
283,13,1
826,14,1
1742,15,1
2236,16,1
1904,17,1
1687,18,1
868,19,1
594,20,1
496,21,1
464,22,1
576,23,1
534,24,1
635,25,1
551,26,1
565,27,1
596,28,1
546,29,1
609,30,1
608,31,1
645,32,1
670,33,1
964,34,1
1464,35,1
1953,36,1
1524,37,1
1139,38,1
836,39,1
785,40,1
685,41,1
697,42,1
576,43,1
442,44,1
260,45,1
103,46,1
37,47,1
2,0,1
9,1,1
3,2,1
0,3,1
0,4,1
1,5,1
0,6,1
0,7,1
2,8,1
0,9,1
0,10,1
16,11,1
131,12,1
303,13,1
743,14,1
1630,15,1
2212,16,1
1921,17,1
1624,18,1
889,19,1
631,20,1
477,21,1
451,22,1
470,23,1
510,24,1
546,25,1
537,26,1
519,27,1
436,28,1
529,29,1
508,30,1
562,31,1
618,32,1
674,33,1
966,34,1
1536,35,1
1860,36,1
1594,37,1
1139,38,1
767,39,1
816,40,1
812,41,1
746,42,1
632,43,1
516,44,1
321,45,1
118,46,1
22,47,1
0,0,2
2,1,2
0,2,2
0,3,2
2,4,2
0,5,2
0,6,2
0,7,2
2,8,2
1,9,2
0,10,2
20,11,2
79,12,2
284,13,2
774,14,2
1735,15,2
2130,16,2
1815,17,2
1646,18,2
894,19,2
597,20,2
503,21,2
450,22,2
522,23,2
553,24,2
656,25,2
541,26,2
584,27,2
508,28,2
519,29,2
547,30,2
581,31,2
621,32,2
653,33,2
975,34,2
1579,35,2
1960,36,2
1554,37,2
1158,38,2
822,39,2
868,40,2
760,41,2
836,42,2
659,43,2
506,44,2
351,45,2
125,46,2
30,47,2
5,0,2
5,1,2
13,2,2
0,3,2
2,4,2
0,5,2
0,6,2
0,7,2
0,8,2
3,9,2
1,10,2
22,11,2
105,12,2
265,13,2
780,14,2
1617,15,2
2086,16,2
1913,17,2
1625,18,2
915,19,2
597,20,2
531,21,2
454,22,2
578,23,2
534,24,2
606,25,2
580,26,2
573,27,2
503,28,2
547,29,2
579,30,2
525,31,2
620,32,2
732,33,2
1085,34,2
1430,35,2
1901,36,2
1548,37,2
1142,38,2
882,39,2
927,40,2
830,41,2
776,42,2
710,43,2
545,44,2
367,45,2
139,46,2
61,47,2
0,0,1
2,1,1
0,2,1
0,3,1
1,4,1
1,5,1
0,6,1
0,7,1
2,8,1
1,9,1
0,10,1
10,11,1
96,12,1
294,13,1
789,14,1
1607,15,1
2100,16,1
1879,17,1
1573,18,1
892,19,1
563,20,1
526,21,1
515,22,1
597,23,1
584,24,1
694,25,1
596,26,1
581,27,1
562,28,1
633,29,1
785,30,1
748,31,1
708,32,1
863,33,1
1079,34,1
1561,35,1
2069,36,1
1660,37,1
1197,38,1
989,39,1
877,40,1
940,41,1
978,42,1
835,43,1
740,44,1
530,45,1
192,46,1
84,47,1
2,0,1
6,1,1
9,2,1
4,3,1
6,4,1
6,5,1
0,6,1
0,7,1
5,8,1
0,9,1
0,10,1
20,11,1
64,12,1
142,13,1
268,14,1
479,15,1
844,16,1
935,17,1
840,18,1
845,19,1
778,20,1
695,21,1
638,22,1
694,23,1
791,24,1
864,25,1
878,26,1
819,27,1
881,28,1
809,29,1
852,30,1
890,31,1
925,32,1
967,33,1
1049,34,1
1060,35,1
1084,36,1
951,37,1
846,38,1
678,39,1
725,40,1
834,41,1
763,42,1
741,43,1
585,44,1
452,45,1
174,46,1
39,47,1
5,0,1
3,1,1
0,2,1
0,3,1
4,4,1
0,5,1
0,6,1
0,7,1
0,8,1
4,9,1
1,10,1
13,11,1
47,12,1
131,13,1
230,14,1
368,15,1
557,16,1
648,17,1
673,18,1
657,19,1
658,20,1
676,21,1
619,22,1
699,23,1
749,24,1
849,25,1
868,26,1
852,27,1
989,28,1
862,29,1
945,30,1
918,31,1
910,32,1
1004,33,1
1076,34,1
1105,35,1
982,36,1
910,37,1
745,38,1
790,39,1
794,40,1
717,41,1
745,42,1
599,43,1
548,44,1
331,45,1
136,46,1
40,47,1
3,0,1
16,1,1
6,2,1
4,3,1
5,4,1
0,5,1
0,6,1
0,7,1
2,8,1
1,9,1
0,10,1
28,11,1
107,12,1
281,13,1
835,14,1
1690,15,1
2141,16,1
2002,17,1
1555,18,1
854,19,1
603,20,1
564,21,1
503,22,1
505,23,1
668,24,1
706,25,1
729,26,1
726,27,1
587,28,1
570,29,1
656,30,1
514,31,1
571,32,1
730,33,1
1027,34,1
1593,35,1
1938,36,1
1519,37,1
1142,38,1
840,39,1
850,40,1
838,41,1
785,42,1
704,43,1
482,44,1
367,45,1
176,46,1
38,47,1
6,0,1
0,1,1
0,2,1
0,3,1
2,4,1
0,5,1
0,6,1
0,7,1
2,8,1
4,9,1
0,10,1
17,11,1
78,12,1
273,13,1
752,14,1
1632,15,1
2095,16,1
1922,17,1
1566,18,1
933,19,1
637,20,1
579,21,1
485,22,1
613,23,1
608,24,1
712,25,1
619,26,1
626,27,1
557,28,1
621,29,1
589,30,1
580,31,1
741,32,1
759,33,1
1048,34,1
1600,35,1
1886,36,1
1553,37,1
1058,38,1
876,39,1
783,40,1
889,41,1
811,42,1
665,43,1
584,44,1
409,45,1
153,46,1
84,47,1
7,0,2
0,1,2
12,2,2
2,3,2
1,4,2
7,5,2
4,6,2
0,7,2
0,8,2
1,9,2
0,10,2
21,11,2
90,12,2
241,13,2
735,14,2
1618,15,2
2166,16,2
1838,17,2
1639,18,2
960,19,2
664,20,2
574,21,2
544,22,2
625,23,2
617,24,2
666,25,2
634,26,2
659,27,2
590,28,2
583,29,2
535,30,2
609,31,2
675,32,2
745,33,2
1095,34,2
1428,35,2
1889,36,2
1552,37,2
1077,38,2
886,39,2
834,40,2
850,41,2
842,42,2
744,43,2
622,44,2
409,45,2
144,46,2
38,47,2
7,0,2
0,1,2
12,2,2
2,3,2
1,4,2
7,5,2
4,6,2
0,7,2
0,8,2
1,9,2
0,10,2
21,11,2
90,12,2
241,13,2
735,14,2
1618,15,2
2166,16,2
1838,17,2
1639,18,2
960,19,2
664,20,2
574,21,2
544,22,2
625,23,2
617,24,2
666,25,2
634,26,2
659,27,2
590,28,2
583,29,2
535,30,2
609,31,2
675,32,2
745,33,2
1095,34,2
1428,35,2
1889,36,2
1552,37,2
1077,38,2
886,39,2
834,40,2
850,41,2
842,42,2
744,43,2
622,44,2
409,45,2
144,46,2
38,47,2
8,0,1
2,1,1
8,2,1
3,3,1
1,4,1
1,5,1
0,6,1
0,7,1
0,8,1
6,9,1
0,10,1
18,11,1
90,12,1
181,13,1
713,14,1
1530,15,1
2119,16,1
1860,17,1
1695,18,1
930,19,1
717,20,1
619,21,1
558,22,1
624,23,1
649,24,1
753,25,1
668,26,1
689,27,1
605,28,1
615,29,1
725,30,1
678,31,1
702,32,1
812,33,1
987,34,1
1626,35,1
1912,36,1
1611,37,1
1117,38,1
913,39,1
884,40,1
976,41,1
1002,42,1
870,43,1
724,44,1
557,45,1
232,46,1
66,47,1
