UserID,HomeLine,HomeStation,WorkLine,WorkStation
089dbb470ee43d2ca5169c041268bd51,1,Sta49,,
08a570f38dc97a6cc3a1b5a11adb6640,1,Sta49,1,Sta74
08a59d42fddf69cd52932e0e94c7c8d4,1,Sta28,1,Sta63
08a6ef2879673533ee75b1df6a3a9507,,,,
08c35ef72936642c38606806c9629caf,1,Sta70,3,Sta126
08c86e6b29e5ca90d08a0753e3527425,1,Sta65,,
08d6386b6019f9c29263fdf739bbc3d7,1,Sta107,1,Sta108
08e810f94a0748ae791c5c12434eaf5a,1,Sta89,1,Sta70
08e898315208bf9d33dedbc7e076bede,1,Sta149,1,Sta107
08fb4fe2f6fd6b16d9c487e8105073f4,2,Sta57,,
0901f71d3732d60b834e95738c368828,1,Sta56,1,Sta23
0909f272407bc18fe00b4e8e7b00bf72,1,Sta136,1,Sta89
0915814b2a8b1397d846838a37ce6d9d,3,Sta100,3,Sta141
0923bb56aee7be482c4f18420f9e6ba5,1,Sta115,,
0929138438d284c21028e5cf2aa50e93,1,Sta28,1,Sta99
09372f36c4021f276291d4011c0c105f,1,Sta49,,
0937cff67c4777ef4f8114f3da407788,1,Sta146,3,Sta142
093bc4902ba73b1daf6231d65e21b8d6,1,Sta28,1,Sta99
0960015ae556594b33a907595731ed3e,2,Sta9,,
0963bd66a1c4dd4a0820ef128671889d,3,Sta142,4,Sta38
09754a8696d95b041014c27ce62dbc6a,,,,
097afda4317efa758b822adfd08b9441,3,Sta126,3,Sta126
09826bb14c61fb841ca76b7fc34eca49,1,Sta95,2,Sta47
0988d257df776770508cf1a5c35f21a2,3,Sta113,3,Sta141
098f3f38c40f93f5a9dab58a3fdf28c3,1,Sta108,,
0990f8d4851ee4a37fc1e64d1ecbab98,3,Sta30,3,Sta126
09955fc9e4e61ce8c8af255358606c3f,1,Sta130,1,Sta63
099b9da8c6b4ea15ab73f6737f986d07,3,Sta142,3,Sta67
09a397d1e4a1f026fcfc36abd69605f1,2,Sta47,2,Sta47
09a64dfca15d71066f985d0ba37db2cf,1,Sta122,,
09a769868f15b4d84a8997e2a3da01cd,1,Sta107,1,Sta108
09b494f94249f63f2240bc165ec6cf8c,4,Sta59,3,Sta131
09b6f12e7be2bea68485df14a5ce6313,3,Sta126,1,Sta23
09b835dc9b5364f352cf54800cce1b2a,1,Sta114,1,Sta20
09b99c649b643fad303d754f16d2bfc7,1,Sta162,1,Sta56
09d18870310738cef341099ff6bbe7a3,1,Sta159,3,Sta30
09e343ca211979e626ee0e672bbdfba2,5,Sta132,1,Sta63
09e46ecdf802627530c4c4d32ce9ad9e,2,Sta139,3,Sta119
09fa03528e28f2604080a75059d5d45f,3,Sta147,,
0a034c96a5471ac3f105f1179a4e75f4,1,Sta89,2,Sta151
0a0c467d00c879a9c3ea716d6dd488ea,3,Sta30,,
0a15f9e4caf6728dfc10cee31d00a3c2,1,Sta134,1,Sta94
0a18beadc1790fba743e50e3d469e757,,,1,Sta120
0a1e07d8880d3625280c26e5c26458b6,1,Sta31,1,Sta17
0a1f8ab132f3baf48099fa7aee9668b8,3,Sta12,1,Sta72
0a279d17feae05117fb51ea9f00ccc39,1,Sta118,1,Sta20
0a307f72cf2344ace6d2412aa7b56c72,3,Sta121,1,Sta164
0a36cf204831c77b76cd781107454f08,3,Sta30,,
0a3e6703ab6bdafc0f64ef025b1af4a0,3,Sta29,2,Sta9
0a46536269d5576a80cb7e65a6c19166,1,Sta89,,
0a49584bd573b3ea8e23743afe0d810b,1,Sta89,5,Sta16
0a4fea929942cbd3d9e46262d851f62b,3,Sta119,1,Sta134
0a531e956717326406e8f14e73df0c5f,2,Sta52,,
0a5f94d3f334d0cca25b29bd04474d14,1,Sta15,1,Sta86
0a655a9d06de3c4c95c8b3f6cf26643e,1,Sta115,3,Sta126
0a6dc9a2472a9d6c5ce1b32629186fcd,3,Sta126,,
0a745e8e0834880294113d5a5fa8b7e8,1,Sta72,1,Sta20
0a78f04f841272b91388fc6d119dcda7,3,Sta112,1,Sta87
0a7b1c7476b08db63990c1d5f434cfa3,2,Sta81,3,Sta39
0a7c4d3083beebaea5cafdddd010cac4,1,Sta115,1,Sta162
0a913241e211cf78dcbf3f7283523182,1,Sta72,,
0a92e5ed350e07a094e479011321c674,1,Sta162,,
0aab4cd318c1dfeae29169b20cfd5590,1,Sta160,1,Sta168
0ab00ca1d8a4d31f277dafa545767284,2,Sta76,2,Sta81
0ab2e910d0720eda4556611a4d6f074f,1,Sta74,,
0ab97464b1aa1c074e18e1c28b1f55d9,1,Sta107,2,Sta47
0ac395714b0b2410930cb375e541a492,3,Sta41,3,Sta30
0ad029ff1c2ce2147b36027db6620f09,1,Sta89,,
0ade5dac733d20159dc6a73729b860f6,1,Sta140,1,Sta162
0ae48ee49c9d4a9fada0c9ddf9133818,1,Sta94,,
0ae4f610760c1a3dece509386af6e2f0,3,Sta100,1,Sta90
0ae8585b9bece4a3fa7e1c66665aebca,3,Sta67,,
0aeb8b5371b725f7947ed99dc80d366b,1,Sta49,,
0aedefa45c23283d4bbee493e1dd0bac,1,Sta107,1,Sta15
0b0c30c3fbafaf35261bb97883f93731,3,Sta112,,
0b33b496e93b2d6219cbe1296881865e,,,,
0b346c934e447e1a106bacd62343a390,3,Sta153,3,Sta125
0b377c9df7e58268a4fbbd45bae97a07,3,Sta138,,
0b3b60b3918d05b6280b1f060423a06e,1,Sta23,5,Sta69
0b4c50028c860a984b7910aa568d8fcb,1,Sta28,3,Sta40
0b590d53740d8c46837ad6946df65ac3,1,Sta63,1,Sta115
0b61f7ef559a692bbc5e877919c526a1,3,Sta22,1,Sta20
0b64c63628466c10d782ea9e6b006b51,1,Sta55,1,Sta20
0b6829b8c8ad57fb3986fa0cc73cf119,1,Sta82,1,Sta135
0b72bb29f74ab615f8b0235260126d7c,3,Sta61,1,Sta26
0b815f30bcf103bb2cf2d5750edc128c,1,Sta83,2,Sta53
0b85abfd47da24069d7c0ce1bf2be8a2,1,Sta130,1,Sta72
0b877829eddc8400d3a652ef621663a1,,,1,Sta63
0b89fbc6d4f94dc6b9e57e4a73f0ef3b,,,1,Sta63
0b928fc45ef8ebf562158fbd6b653139,2,Sta139,2,Sta127
0b9c1f72f85ae4b38d998b17080ee438,2,Sta48,1,Sta20
0b9f56d268ba51702bf4b585b3ffb643,3,Sta61,3,Sta156
0b9f5856063ed57d906059e13d98ab9f,1,Sta46,1,Sta63
0bcffe796b7df4ccb8cbec922dddee99,1,Sta149,1,Sta89
0bd637097c07233569ed4e97901bd9d9,3,Sta66,3,Sta61
0bd69d728e4e18d1f929973262d6c8f5,3,Sta121,3,Sta167
0bdeed0c7ca98f7c2cbd3deede46179e,2,Sta48,2,Sta27
0be2f73b30fe0faa1cb9c82819e41b30,1,Sta63,1,Sta63
0be72c1b4a7a9d8bc88f81c58ce7b85f,2,Sta47,3,Sta67
0be878e5dacbe3412fe6ec0b13d0d4d6,1,Sta118,1,Sta23
